Temperature,Humidity,Wind_Speed,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption,Hour,Day_of_Week,Month,Is_Weekend,Is_Peak_Hour,Zone_1_lag_1,Zone_2_lag_1,Zone_3_lag_1,Zone_1_roll_mean_24h,Zone_2_roll_mean_24h,Zone_3_roll_mean_24h
14.62,58.21,4.923,42574.17722,25367.78116,25653.9759,19,1,1,0,1,42458.73418,25305.77508,25648.19277,31653.459915625004,19215.24822708333,17730.763052152775
14.63,58.31,4.917,42349.36709,25396.96049,25769.63855,20,1,1,0,1,42574.17722,25367.78116,25653.9759,31652.57383972222,19213.601823888886,17731.405622430553
14.64,57.74,4.921,43175.6962,25572.03647,26081.92771,20,1,1,0,1,42349.36709,25396.96049,25769.63855,31651.012658263888,19211.98074993056,17733.012048125
14.67,59.55,4.923,43430.88608,25462.61398,26209.15663,20,1,1,0,1,43175.6962,25572.03647,26081.92771,31653.79746840278,19210.309017361116,17734.618473819442
14.66,60.45,4.92,43297.21519,25506.38298,26174.45783,20,1,1,0,1,43430.88608,25462.61398,26209.15663,31654.72573847222,19207.472137916666,17736.385542083335
14.69,61.55,4.924,43133.16456,25240.12158,25891.08434,20,1,1,0,1,43297.21519,25506.38298,26174.45783,31653.88185659722,19205.015197708337,17736.787148472224
14.62,63.12,4.919,42756.4557,25400.6079,25896.86747,20,1,1,0,1,43133.16456,25240.12158,25891.08434,31653.206751111116,19200.734549305555,17735.903614374998
13.8,66.52,4.918,42373.67089,25462.61398,25798.55422,21,1,1,0,1,42756.4557,25400.6079,25896.86747,31649.87341777778,19196.859169375,17736.74698784722
12.71,69.46,4.922,41966.58228,25422.4924,25734.93976,21,1,1,0,1,42373.67089,25462.61398,25798.55422,31646.54008444444,19195.31408326389,17738.714859375003
12.46,69.96,4.923,41820.75949,25243.769,25607.71084,21,1,1,0,1,41966.58228,25422.4924,25734.93976,31641.265822847225,19193.844985,17740.602409583335
12.55,69.59,4.923,41401.51899,25265.6535,25573.01205,21,1,1,0,1,41820.75949,25243.769,25607.71084,31638.649789097228,19191.36271548611,17742.329317222222
12.44,70.3,4.926,41030.88608,25221.8845,25434.21687,21,1,1,0,1,41401.51899,25265.6535,25573.01205,31638.691983194447,19191.51469118056,17745.943775069445
12.2,71.9,4.921,40769.62025,24941.03343,25017.83133,21,1,1,0,1,41030.88608,25221.8845,25434.21687,31638.64978909722,19191.312056944447,17749.116465833336
11.83,74.4,4.917,39864.3038,24620.06079,25035.18072,22,1,1,0,0,40769.62025,24941.03343,25017.83133,31638.270042222222,19191.084093402776,17750.642570277778
11.69,75.2,4.919,38880.0,24277.20365,24508.91566,22,1,1,0,0,39864.3038,24620.06079,25035.18072,31635.864978958336,19191.312056944444,17753.012048194447
11.72,74.8,4.923,38278.48101,23934.3465,24173.49398,22,1,1,0,0,38880.0,24277.20365,24508.91566,31631.05485236111,19190.19756861111,17753.694779097223
11.77,74.2,4.92,37883.5443,23500.30395,23820.72289,22,1,1,0,0,38278.48101,23934.3465,24173.49398,31624.64135020833,19188.85511673611,17753.734939791666
11.94,71.7,4.923,37190.88608,23193.92097,23363.85542,22,1,1,0,0,37883.5443,23500.30395,23820.72289,31620.210970416665,19187.132725625,17754.89959840278
12.03,71.4,4.92,36218.73418,22300.30395,22716.14458,22,1,1,0,0,37190.88608,23193.92097,23363.85542,31615.189873402775,19186.550152152777,17756.265060208334
12.05,70.5,4.916,35228.35443,21658.35866,22051.08434,23,1,1,0,0,36218.73418,22300.30395,22716.14458,31609.282700416665,19184.19452902778,17756.666666666668
11.98,71.0,4.921,34426.32911,21235.25836,21449.63855,23,1,1,0,0,35228.35443,21658.35866,22051.08434,31604.21940930556,19181.560283819446,17756.46586347222
11.67,72.3,4.923,33685.06329,20768.38906,20929.15663,23,1,1,0,0,34426.32911,21235.25836,21449.63855,31601.81434597222,19180.572441875,17757.148594375
11.56,72.4,4.917,32688.60759,20122.79635,20506.98795,23,1,1,0,0,33685.06329,20768.38906,20929.15663,31600.337552708334,19180.496454027776,17758.634538194445
11.46,71.8,4.922,31837.97468,19728.87538,19980.72289,23,1,1,0,0,32688.60759,20122.79635,20506.98795,31598.94514763889,19180.06585625,17760.682730972225
11.47,69.63,4.921,31084.55696,19225.53191,19477.59036,23,1,1,0,0,31837.97468,19728.87538,19980.72289,31595.991561111103,19178.951367916667,17761.445783194446
11.57,66.26,4.915,29892.20339,18729.48328,18848.80402,0,2,2,0,0,31084.55696,19225.53191,19477.59036,31593.966244652776,19179.103343541665,17762.008032152775
11.48,66.76,4.922,29086.77966,18069.30091,18206.23116,0,2,2,0,0,29892.20339,18729.48328,18848.80402,31591.340019930554,19180.141844027778,17763.424592847223
11.43,67.62,4.923,28244.74576,17354.40729,17801.00503,0,2,2,0,0,29086.77966,18069.30091,18206.23116,31587.50876055556,19178.976697083333,17762.34671354167
11.42,67.89,4.923,27793.22034,17212.15805,17563.65829,0,2,2,0,0,28244.74576,17354.40729,17801.00503,31581.50092958333,19176.44376895833,17761.105366249998
11.3,68.02,4.921,27286.77966,16814.58967,17326.31156,0,2,2,0,0,27793.22034,17212.15805,17563.65829,31577.505184791666,19175.987841875,17761.790074930555
11.38,68.12,4.92,26731.52542,16340.42553,17117.90955,0,2,2,0,0,27286.77966,16814.58967,17326.31156,31576.99671020833,19174.94934138889,17763.677948055556
11.4,67.89,4.917,26469.15254,16030.39514,16620.0603,1,2,2,0,0,26731.52542,16340.42553,17117.90955,31580.31162826389,19173.10030388889,17767.09047256944
11.61,66.72,4.915,25877.28814,15669.30091,16290.09045,1,2,2,0,0,26469.15254,16030.39514,16620.0603,31583.40788798611,19171.98581555556,17769.053742708333
11.68,63.38,4.923,25419.66102,15475.98784,16081.68844,1,2,2,0,0,25877.28814,15669.30091,16290.09045,31583.533218750006,19171.30192493055,17770.050856805556
11.52,63.99,4.92,25059.66102,15122.18845,16006.43216,1,2,2,0,0,25419.66102,15475.98784,16081.68844,31583.77172263889,19170.18743659722,17771.00635715278
11.46,63.89,4.92,24620.33898,14772.03647,15873.28643,1,2,2,0,0,25059.66102,15122.18845,16006.43216,31583.704319375003,19169.90881451389,17773.246473402778
11.37,63.22,4.922,24284.74576,14633.43465,15387.01508,1,2,2,0,0,24620.33898,14772.03647,15873.28643,31581.936279583333,19168.591691875,17775.12421548611
11.32,63.15,4.916,24016.27119,14323.40426,15114.93467,2,2,2,0,0,24284.74576,14633.43465,15387.01508,31582.39469333333,19167.578520625,17775.55278409722
11.23,62.45,4.917,23528.13559,13925.83587,15004.94472,2,2,2,0,0,24016.27119,14323.40426,15114.93467,31581.916970416663,19166.59067868056,17774.09190541667
11.09,62.48,4.924,23296.27119,14093.61702,14889.16583,2,2,2,0,0,23528.13559,13925.83587,15004.94472,31579.94815111111,19163.449847916665,17773.272830069447
11.13,61.52,4.922,23113.22034,13820.06079,14761.80905,2,2,2,0,0,23296.27119,14093.61702,14889.16583,31575.73625097222,19162.53799381944,17772.693911388887
11.17,61.62,4.922,23107.11864,13655.92705,14536.0402,2,2,2,0,0,23113.22034,13820.06079,14761.80905,31571.94092805556,19159.62512652778,17772.073944097225
10.77,63.72,4.922,23046.10169,13382.37082,14611.29648,2,2,2,0,0,23107.11864,13655.92705,14536.0402,31568.60956138889,19157.54812548611,17770.207422708332
10.86,63.22,4.917,22704.40678,13345.89666,14582.35176,3,2,2,0,0,23046.10169,13382.37082,14611.29648,31566.45784138889,19154.07801402778,17768.7430325
11.01,61.21,4.92,22631.18644,13568.38906,14593.92965,3,2,2,0,0,22704.40678,13345.89666,14582.35176,31564.675856111116,19151.291793194443,17767.23827986111
10.94,61.32,4.922,22332.20339,13272.94833,14518.67337,3,2,2,0,0,22631.18644,13568.38906,14593.92965,31564.115354097223,19151.49442743056,17767.099069791668
10.8,61.82,4.92,22222.37288,13331.30699,14501.30653,3,2,2,0,0,22332.20339,13272.94833,14518.67337,31562.828791875,19148.657547986117,17768.565760694448
10.69,62.08,4.92,22143.05085,13200.0,14524.46231,3,2,2,0,0,22222.37288,13331.30699,14501.30653,31561.792175972227,19146.80851048611,17770.715061388888
10.59,62.18,4.923,22124.74576,13232.82675,14541.82915,3,2,2,0,0,22143.05085,13200.0,14524.46231,31561.470535416665,19144.60486305556,17773.02516611111
10.61,62.05,4.92,22179.66102,13207.29483,14437.62814,4,2,2,0,0,22124.74576,13232.82675,14541.82915,31560.93738798611,19141.742654375,17775.736998402775
10.56,62.62,4.923,22149.15254,13094.22492,14385.52764,4,2,2,0,0,22179.66102,13207.29483,14437.62814,31560.827790625,19141.210739444443,17778.28746152778
10.56,62.68,4.922,22179.66102,13083.28267,14402.89447,4,2,2,0,0,22149.15254,13094.22492,14385.52764,31561.983122083333,19139.513677638886,17779.99418791667
10.67,60.45,4.923,22246.77966,13097.87234,14275.53769,4,2,2,0,0,22179.66102,13083.28267,14402.89447,31562.59082430556,19137.284700902776,17781.50023215278
10.64,59.35,4.921,22185.76271,13006.68693,14391.31658,4,2,2,0,0,22246.77966,13097.87234,14275.53769,31562.65197,19135.030394930556,17782.443139444444
10.64,61.25,4.921,22338.30508,13090.57751,14431.8392,4,2,2,0,0,22185.76271,13006.68693,14391.31658,31563.04888055556,19131.96555194445,17784.06958493056
10.53,61.88,4.922,22454.23729,13225.53191,14420.26131,5,2,2,0,0,22338.30508,13090.57751,14431.8392,31564.125366249995,19128.698074791664,17786.37904388889
10.56,61.95,4.925,22387.11864,13375.07599,14553.40704,5,2,2,0,0,22454.23729,13225.53191,14420.26131,31565.79596625,19125.455926805556,17788.045851875
10.58,61.32,4.921,22356.61017,13561.09422,14536.0402,5,2,2,0,0,22387.11864,13375.07599,14553.40704,31566.91607638889,19123.50557222222,17789.030857222224
10.56,61.01,4.921,22643.38983,13717.93313,14680.76382,5,2,2,0,0,22356.61017,13561.09422,14536.0402,31565.16609430556,19120.668692777777,17789.85509888889
10.44,61.18,4.923,23040.0,13841.94529,14871.79899,5,2,2,0,0,22643.38983,13717.93313,14680.76382,31564.226202986112,19117.882471875,17791.76468701389
10.37,60.85,4.918,24181.01695,14815.80547,15358.07035,5,2,2,0,0,23040.0,13841.94529,14871.79899,31565.23886118056,19113.95643340278,17793.55512513889
10.19,61.62,4.921,24534.91525,14750.15198,15132.30151,6,2,2,0,0,24181.01695,14815.80547,15358.07035,31564.72377145833,19113.753799166665,17794.947347291665
10.11,62.22,4.924,24663.05085,14826.74772,15057.04523,6,2,2,0,0,24534.91525,14750.15198,15132.30151,31565.14732145833,19111.550151805557,17795.21349736111
10.26,61.45,4.921,24541.01695,14775.68389,14825.48744,6,2,2,0,0,24663.05085,14826.74772,15057.04523,31563.549309583337,19109.59979722222,17795.720086527777
10.2,60.42,4.924,24235.9322,14637.08207,14622.87437,6,2,2,0,0,24541.01695,14775.68389,14825.48744,31559.584852777774,19108.206686805555,17795.66281222222
10.15,60.58,4.922,23772.20339,14359.87842,14489.72864,6,2,2,0,0,24235.9322,14637.08207,14622.87437,31554.30343958333,19105.67375875,17795.162358125
10.19,60.22,4.923,23131.52542,13736.17021,13829.78894,6,2,2,0,0,23772.20339,14359.87842,14489.72864,31547.74261569445,19104.331306875,17794.420011805556
10.16,60.38,4.922,22228.47458,13681.45897,12984.60302,7,2,2,0,0,23131.52542,13736.17021,13829.78894,31542.471035902778,19103.267477083333,17793.03049388889
10.14,60.42,4.924,20855.59322,13382.37082,11994.69347,7,2,2,0,0,22228.47458,13681.45897,12984.60302,31536.919830902774,19103.47011131944,17791.394119305554
10.09,60.62,4.918,20513.89831,13444.3769,11195.8191,7,2,2,0,0,20855.59322,13382.37082,11994.69347,31525.96974868056,19101.95035444444,17789.791003333332
10.02,61.12,4.92,20648.13559,13167.17325,10842.69347,7,2,2,0,0,20513.89831,13444.3769,11195.8191,31515.34720708333,19101.77304951389,17788.101996111112
9.81,63.06,4.92,20867.79661,13469.90881,10889.00503,7,2,2,0,0,20648.13559,13167.17325,10842.69347,31505.48809243055,19099.316109305557,17786.892454444445
9.63,63.4,4.915,21203.38983,13750.75988,10970.05025,7,2,2,0,0,20867.79661,13469.90881,10889.00503,31496.057355138888,19099.03748715277,17786.12500277778
9.77,62.73,4.92,21978.30508,14031.61094,11300.0201,8,2,2,0,0,21203.38983,13750.75988,10970.05025,31486.21451027777,19100.27862194444,17786.48261409722
9.8,62.42,4.919,22808.13559,14418.23708,11398.43216,8,2,2,0,0,21978.30508,14031.61094,11300.0201,31477.40702972222,19099.594731319445,17786.400759027776
9.89,62.36,4.917,23442.71186,14928.87538,11311.59799,8,2,2,0,0,22808.13559,14418.23708,11398.43216,31469.172387638893,19099.442755625,17784.833646319443
9.86,62.83,4.92,23997.9661,15282.67477,11548.94472,8,2,2,0,0,23442.71186,14928.87538,11311.59799,31459.099799444448,19099.341438472224,17780.093237430556
9.64,65.77,4.92,24791.18644,15676.59574,11815.23618,8,2,2,0,0,23997.9661,15282.67477,11548.94472,31450.6046625,19098.10030368056,17778.487013541668
9.07,67.71,4.921,25334.23729,16376.8997,12023.63819,8,2,2,0,0,24791.18644,15676.59574,11815.23618,31442.301544444443,19097.13779097222,17777.84650173611
9.39,67.74,4.92,25724.74576,16599.3921,12434.65327,9,2,2,0,0,25334.23729,16376.8997,12023.63819,31434.05653263889,19098.73353569445,17776.002623680557
9.71,65.44,4.916,26054.23729,17248.63222,13100.38191,9,2,2,0,0,25724.74576,16599.3921,12434.65327,31421.51916583334,19097.99898659722,17773.51904111111
9.76,65.21,4.919,27543.05085,17854.10334,13505.60804,9,2,2,0,0,26054.23729,17248.63222,13100.38191,31405.02520888889,19099.290779930558,17771.04010020833
9.98,64.97,4.917,27567.45763,17781.15502,13893.46734,9,2,2,0,0,27543.05085,17854.10334,13505.60804,31395.410319375005,19101.79837868056,17769.88928590278
10.36,62.87,4.916,27012.20339,18364.74164,14246.59296,9,2,2,0,0,27567.45763,17781.15502,13893.46734,31383.559858125,19100.7852075,17769.343585555558
10.57,61.43,4.915,27451.52542,18849.84802,13604.0201,9,2,2,0,0,27012.20339,18364.74164,14246.59296,31364.520131319445,19102.178317916667,17769.844523958334
10.63,61.27,4.921,28378.98305,18908.20669,14570.77387,10,2,2,0,0,27451.52542,18849.84802,13604.0201,31345.957412291667,19104.25531888889,17762.63013875
10.79,60.2,4.916,29160.0,19280.24316,14107.65829,10,2,2,0,0,28378.98305,18908.20669,14570.77387,31329.15182694444,19103.951367569443,17761.044984097225
10.79,60.03,4.922,29977.62712,19360.48632,14952.84422,10,2,2,0,0,29160.0,19280.24316,14107.65829,31313.086426111106,19105.445795138887,17754.356198819445
11.03,60.37,4.917,30929.49153,19750.75988,15080.20101,10,2,2,0,0,29977.62712,19360.48632,14952.84422,31298.77494076389,19105.90172215278,17751.89017388889
11.06,59.3,4.919,31917.9661,20086.32219,15450.69347,10,2,2,0,0,30929.49153,19750.75988,15080.20101,31289.090502569445,19106.788247013887,17748.702145416668
11.18,60.6,4.921,32381.69492,20407.29483,15676.46231,10,2,2,0,0,31917.9661,20086.32219,15450.69347,31283.10591409722,19106.509624930557,17746.721519444443
11.26,59.43,4.92,32601.35593,20283.28267,15728.56281,11,2,2,0,0,32381.69492,20407.29483,15676.46231,31276.03786722222,19109.625126458333,17744.98343138889
11.29,60.33,4.919,32930.84746,20389.05775,15641.72864,11,2,2,0,0,32601.35593,20283.28267,15728.56281,31270.284273541667,19108.156028125,17741.157353194445
11.28,59.93,4.921,33345.76271,20786.62614,15919.59799,11,2,2,0,0,32930.84746,20389.05775,15641.72864,31265.46860451389,19105.800405,17736.447135416664
11.39,59.23,4.918,33583.72881,20812.15805,15977.48744,11,2,2,0,0,33345.76271,20786.62614,15919.59799,31261.846527708338,19108.156028125,17734.028011666665
11.6,57.96,4.923,33949.83051,20877.81155,16249.56784,11,2,2,0,0,33583.72881,20812.15805,15977.48744,31254.054208472226,19108.662613680557,17729.561098819446
11.59,57.4,4.919,34395.25424,20947.11246,16446.39196,11,2,2,0,0,33949.83051,20877.81155,16249.56784,31246.357004722224,19108.66261368056,17725.457528749997
11.48,54.92,4.918,34523.38983,21198.78419,16376.92462,12,2,2,0,0,34395.25424,20947.11246,16446.39196,31243.145426388888,19108.15602805556,17723.64448763889
11.69,54.66,4.919,34517.28814,21413.98176,16469.54774,12,2,2,0,0,34523.38983,21198.78419,16376.92462,31241.751948611112,19108.48530868056,17720.82694611111
12.0,53.16,4.915,34541.69492,21184.19453,16573.74874,12,2,2,0,0,34517.28814,21413.98176,16469.54774,31237.44689965278,19111.195541666664,17717.769086527776
12.04,50.25,4.917,34840.67797,21497.87234,16701.10553,12,2,2,0,0,34541.69492,21184.19453,16573.74874,31235.167882291677,19110.182370416667,17715.595487569444
12.05,49.58,4.924,35298.30508,21140.42553,16926.87437,12,2,2,0,0,34840.67797,21497.87234,16701.10553,31233.572731041662,19111.524822291667,17713.66374048611
12.3,49.68,4.922,35188.47458,21158.66261,16984.76382,12,2,2,0,0,35298.30508,21140.42553,16926.87437,31234.860187222224,19110.207699652776,17711.7335675
12.39,47.18,4.92,34865.08475,20928.87538,16926.87437,13,2,2,0,0,35188.47458,21158.66261,16984.76382,31237.114889375007,19107.85207652777,17709.723476875002
12.41,46.24,4.923,34810.16949,20753.79939,17239.47739,13,2,2,0,0,34865.08475,20928.87538,16926.87437,31238.43184569445,19104.02735513889,17708.355552916662
12.51,46.68,4.922,34743.05085,20717.32523,17198.95477,13,2,2,0,0,34810.16949,20753.79939,17239.47739,31235.865336319446,19100.379938680555,17708.515912986113
12.72,45.58,4.922,34560.0,20932.5228,17204.74372,13,2,2,0,0,34743.05085,20717.32523,17198.95477,31233.001501666666,19096.02330243056,17709.278400069445
12.9,44.44,4.922,34755.25424,21023.70821,17204.74372,13,2,2,0,0,34560.0,20932.5228,17204.74372,31229.92133291667,19093.43971583333,17709.96060631944
12.9,41.04,4.924,34712.54237,21041.94529,17077.38693,13,2,2,0,0,34755.25424,21023.70821,17204.74372,31229.505113263887,19093.76899652778,17710.522330624997
13.06,41.2,4.922,34541.69492,20841.33739,17141.06533,14,2,2,0,0,34712.54237,21041.94529,17077.38693,31230.01591208333,19094.731509166668,17710.279954027777
13.13,40.27,4.923,34596.61017,21023.70821,17210.53266,14,2,2,0,0,34541.69492,20841.33739,17141.06533,31231.32339263889,19092.88247173611,17712.126374930558
13.29,40.1,4.922,34370.84746,21122.18845,16996.34171,14,2,2,0,0,34596.61017,21023.70821,17210.53266,31233.85611097222,19091.71732486111,17715.097778125
13.39,39.37,4.923,34248.81356,21001.82371,16903.71859,14,2,2,0,0,34370.84746,21122.18845,16996.34171,31235.875885,19091.312056388888,17716.621904791667
13.37,37.4,4.921,34236.61017,20917.93313,16921.08543,14,2,2,0,0,34248.81356,21001.82371,16903.71859,31238.778159166668,19090.298885208336,17717.864261111114
13.51,38.73,4.926,34151.18644,20815.80547,16712.68342,14,2,2,0,0,34236.61017,20917.93313,16921.08543,31242.945898541664,19089.944275277776,17718.544489583335
13.71,40.13,4.917,34035.25424,20549.54407,16741.62814,15,2,2,0,0,34151.18644,20815.80547,16712.68342,31246.689193958333,19089.083079722222,17718.460212777776
13.61,37.56,4.921,33815.59322,20885.10638,16556.38191,15,2,2,0,0,34035.25424,20549.54407,16741.62814,31245.450189444444,19084.929077708333,17718.77774423611
13.74,36.83,4.919,33925.42373,20812.15805,16481.12563,15,2,2,0,0,33815.59322,20885.10638,16556.38191,31244.500107222226,19083.358662291663,17718.210449930557
13.85,37.66,4.92,33656.94915,21074.77204,16463.75879,15,2,2,0,0,33925.42373,20812.15805,16481.12563,31249.75577486111,19083.08004013889,17715.755080694445
13.86,36.73,4.92,33406.77966,20699.08815,16498.49246,15,2,2,0,0,33656.94915,21074.77204,16463.75879,31256.10062215278,19086.296858819445,17713.781518055555
14.02,35.99,4.923,33492.20339,20454.71125,16394.29146,15,2,2,0,0,33406.77966,20699.08815,16498.49246,31261.34109270833,19088.50050625,17713.33430201389
14.03,34.92,4.92,33235.9322,20246.80851,16029.58794,16,2,2,0,0,33492.20339,20454.71125,16394.29146,31266.626260416662,19089.46301895833,17712.765877569444
13.99,36.29,4.919,33406.77966,20403.64742,15965.90955,16,2,2,0,0,33235.9322,20246.80851,16029.58794,31270.68029027777,19089.387031111117,17709.54430784722
13.83,35.83,4.924,33120.0,20192.09726,15913.80905,16,2,2,0,0,33406.77966,20403.64742,15965.90955,31275.667596319443,19091.33738576389,17704.515065277777
